address,city,created_at,description,description_en,description_fr,display_description,display_specialties,email,featured,id,latitude,logo_url,longitude,name,opening_hours,phone,postal_code,province,specialties,specialties_en,specialties_fr,type,updated_at,website
Belliardstraat 208/5,Brussel,2025-12-27 18:50:23,Belgische chocolatier - LAURANS - Haute Chocolaterie,Belgian chocolatier - LAURANS - Haute Chocolaterie,Chocolaterie belge - LAURANS - Haute Chocolaterie,Belgische chocolatier - LAURANS - Haute Chocolaterie,,,0,2628,50.8406804,,4.3775201,LAURANS - Haute Chocolaterie,,,1040.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:23,
Georges Henrilaan 348,Sint-Lambrechts-Woluwe,2025-12-27 18:50:23,Belgische chocolatier - LE COIN GOURMET,Belgian chocolatier - LE COIN GOURMET,Chocolaterie belge - LE COIN GOURMET,Belgische chocolatier - LE COIN GOURMET,,,0,2633,50.8429986,,4.4087927,LE COIN GOURMET,,,1200.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:23,
Rue de Behogne 43,Rochefort,2025-12-27 18:50:23,Belgische chocolatier,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Belgische chocolatier,Ambachtelijke chocolade,,0,2634,50.1613015,,5.2232363,LE FIGARO,,,5580.0,Namen,Ambachtelijke chocolade,Artisan chocolate,Chocolat artisanal,winkel,2025-12-27 18:50:23,https://www.galler.com
Avenue John-Fitzgerald Kennedy 46,Rixensart,2025-12-27 18:50:23,Belgische chocolatier - LE PLAISIR DU CHOCOLAT SC,Belgian chocolatier - LE PLAISIR DU CHOCOLAT SC,Chocolaterie belge - LE PLAISIR DU CHOCOLAT SC,Belgische chocolatier - LE PLAISIR DU CHOCOLAT SC,,,0,2637,50.7133548,,4.5272897,LE PLAISIR DU CHOCOLAT SC,,,1330.0,Waals-Brabant,,,,winkel,2025-12-27 18:50:23,
Rue de Le Roux 78,Aiseau,2025-12-27 18:50:23,Belgische chocolatier - LEAL MELISSA,Belgian chocolatier - LEAL MELISSA,Chocolaterie belge - LEAL MELISSA,Belgische chocolatier - LEAL MELISSA,,,0,2639,50.4191651,,4.6011694,LEAL MELISSA,,,6250.0,Henegouwen,,,,winkel,2025-12-27 18:50:23,
Dokter Paul Janssenstraat 19,Beerse,2025-12-27 18:50:23,Belgische chocolatier - LENAERTS ANKE,Belgian chocolatier - LENAERTS ANKE,Chocolaterie belge - LENAERTS ANKE,Belgische chocolatier - LENAERTS ANKE,,,0,2640,51.3090784,,4.8218253,LENAERTS ANKE,,,2340.0,Antwerpen,,,,winkel,2025-12-27 18:50:23,
Rue du Commerce 20,Ciney,2025-12-27 18:50:23,Belgische chocolatier,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Belgische chocolatier,Ambachtelijke chocolade,,0,2642,50.2948551,,5.0994212,LES DELICES D'HEBE,,,5590.0,Namen,Ambachtelijke chocolade,Artisan chocolate,Chocolat artisanal,winkel,2025-12-27 18:50:23,
Chaussée de Dinant 1147,Wépion,2025-12-27 18:50:24,Belgische chocolatier,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Belgische chocolatier,Ambachtelijke chocolade,,0,2643,50.4015627,,4.8791962,LES DOUCEURS DE MAMAN,,,5100.0,Namen,Ambachtelijke chocolade,Artisan chocolate,Chocolat artisanal,winkel,2025-12-27 18:50:24,https://leonidas.com
Rue Nacfer 79,Wihéries,2025-12-27 18:50:24,Belgische chocolatier,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Belgische chocolatier,Ambachtelijke chocolade,,0,2649,50.3862952,,3.7505151,LIBRAIRIE NICOLE,,,7370.0,Henegouwen,Ambachtelijke chocolade,Artisan chocolate,Chocolat artisanal,winkel,2025-12-27 18:50:24,https://librairienicole.be
Ravensteingalerij 9,Brussel,2025-12-27 18:50:24,Belgische chocolatier - LIBRAIRIE RAVENSTEIN,Belgian chocolatier - LIBRAIRIE RAVENSTEIN,Chocolaterie belge - LIBRAIRIE RAVENSTEIN,Belgische chocolatier - LIBRAIRIE RAVENSTEIN,,,0,2650,50.8450688,,4.3577342,LIBRAIRIE RAVENSTEIN,,,1000.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:24,
Chaussée de Hannut 364,Bierset,2025-12-27 18:50:23,Belgische chocolatier,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Belgische chocolatier,Ambachtelijke chocolade,,0,2619,50.6516799,,5.4505745,La Chocolaterie du Haut Clocher,,,4460.0,Luik,Ambachtelijke chocolade,Artisan chocolate,Chocolat artisanal,winkel,2025-12-27 18:50:23,https://www.lachocolaterieduhautclocher.be
Rue des Dominicains 38,Luik,2025-12-27 18:50:23,Belgische chocolatier - La Gaufrerie,Belgian chocolatier - La Gaufrerie,Chocolaterie belge - La Gaufrerie,Belgische chocolatier - La Gaufrerie,,,0,2622,50.6422404,,5.5707099,La Gaufrerie,,,4000.0,Luik,,,,winkel,2025-12-27 18:50:23,
Rue aux Gâdes 3,Aat,2025-12-27 18:50:23,Belgische chocolatier - Laetitia Michiels,Belgian chocolatier - Laetitia Michiels,Chocolaterie belge - Laetitia Michiels,Belgische chocolatier - Laetitia Michiels,,,0,2626,50.630292,,3.7766346,Laetitia Michiels,,,7800.0,Henegouwen,,,,winkel,2025-12-27 18:50:23,
Place des Grands Prés 55/4ter,Bergen,2025-12-27 18:50:23,Belgische chocolatier - Laetitia Michiels,Belgian chocolatier - Laetitia Michiels,Chocolaterie belge - Laetitia Michiels,Belgische chocolatier - Laetitia Michiels,,,0,2627,50.4553437,,3.9555446,Laetitia Michiels,,,7000.0,Henegouwen,,,,winkel,2025-12-27 18:50:23,https://www.laetitiachocolatier.be
Rue Ravenstein 2D,Brussels Hoofdstedelijk Gewest,2025-12-27 18:50:23,Creativiteit en originaliteit. Combineert chocolade met thee,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Creativiteit en originaliteit. Combineert chocolade met thee,,info@chocolatsgerbaud.be,0,2629,50.8440757,,4.3587693,Laurent Gerbaud,,+32 2 511 16 02,1000.0,Brussels Hoofdstedelijk Gewest,,,,beide,2025-12-27 18:50:23,https://www.chocolatsgerbaud.be
Rue du Vivier 28,Bastenaken,2025-12-27 18:50:23,Belgische chocolatier - Le Ballotin,Belgian chocolatier - Le Ballotin,Chocolaterie belge - Le Ballotin,Belgische chocolatier - Le Ballotin,,,0,2630,50.0017324,,5.71703,Le Ballotin,,,6600.0,Luxemburg,,,,winkel,2025-12-27 18:50:23,
Rue de Beaumont 43,Marchienne-au-Pont,2025-12-27 18:50:23,Belgische chocolatier - Le Ballotin,Belgian chocolatier - Le Ballotin,Chocolaterie belge - Le Ballotin,Belgische chocolatier - Le Ballotin,,,0,2631,50.4049278,,4.3958086,Le Ballotin,,,6030.0,Henegouwen,,,,winkel,2025-12-27 18:50:23,
Rue du Commerce 56,Ciney,2025-12-27 18:50:23,Belgische chocolatier - Le Bonbon Fou,Belgian chocolatier - Le Bonbon Fou,Chocolaterie belge - Le Bonbon Fou,Belgische chocolatier - Le Bonbon Fou,,,0,2632,50.2936693,,5.0980379,Le Bonbon Fou,,,5590.0,Namen,,,,winkel,2025-12-27 18:50:23,
Rue de la Marcelle 157,Couvin,2025-12-27 18:50:23,Belgische chocolatier,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Belgische chocolatier,Ambachtelijke chocolade,,0,2635,50.0465724,,4.4989523,Le Furet,,,5660.0,Namen,Ambachtelijke chocolade,Artisan chocolate,Chocolat artisanal,winkel,2025-12-27 18:50:23,
Stationsstraat 14,Eeklo,2025-12-27 18:50:23,Belgische chocolatier - Le Gout D'or,Belgian chocolatier - Le Gout D'or,Chocolaterie belge - Le Gout D'or,Belgische chocolatier - Le Gout D'or,,,0,2636,51.1831186,,3.5683548,Le Gout D'or,,,9900.0,Oost-Vlaanderen,,,,winkel,2025-12-27 18:50:23,
Stoofstraat 6,Brussel,2025-12-27 18:50:23,Belgische chocolatier - Le Temps du Sucre,Belgian chocolatier - Le Temps du Sucre,Chocolaterie belge - Le Temps du Sucre,Belgische chocolatier - Le Temps du Sucre,,,0,2638,50.8458659,,4.3514082,Le Temps du Sucre,,,1000.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:23,
Rue au Beurre 34,Bruxelles,2025-12-27 18:50:10,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2298,50.8474452,/logo/leonidas.jpg,4.3518725,Leonidas,,+32 2 512 87 37,1000.0,Brussels Hoofdstedelijk Gewest,,,,winkel,2025-12-27 18:50:10,https://www.leonidas.com/be_en/shops/bruxelles/leonidas-beurre
Avenue Reine Astrid 7/20,Borgworm,2025-12-27 18:50:10,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2299,50.6956846,/logo/leonidas.jpg,5.2526344,Leonidas,,,4300.0,Luik,,,,winkel,2025-12-27 18:50:10,https://leonidas.com
Kapellestraat 71,Aartselaar,2025-12-27 18:50:10,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2300,51.1313823,/logo/leonidas.jpg,4.3893724,Leonidas,,,2630.0,Antwerpen,,,,winkel,2025-12-27 18:50:10,https://aartselaar.leonidas.com
Boulevard Jules Graindor 41,Anderlecht,2025-12-27 18:50:10,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Pralines,info@leonidas.com,0,2301,50.8442381,/logo/leonidas.jpg,4.3164205,Leonidas,,+32 2 521 13 37,1070.0,Brussels Hoofdstedelijk Gewest,Pralines,gianduja,manons,beide,2025-12-27 18:50:10,https://www.leonidas.com
Antwerpsestraat 29,Mortsel,2025-12-27 18:50:10,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Leonidas pralines,,0,2302,51.1714264,/logo/leonidas.jpg,4.447535,Leonidas,,,2640.0,Antwerpen,Leonidas pralines,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:10,
IJzerenleen 29,Mechelen,2025-12-27 18:50:10,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Leonidas pralines,,0,2303,51.0266709,/logo/leonidas.jpg,4.4789305,Leonidas,,,2800.0,Antwerpen,Leonidas pralines,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:10,
Passage 3,Bilzen,2025-12-27 18:50:10,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Leonidas pralines,,0,2304,50.8710247,/logo/leonidas.jpg,5.5165747,Leonidas,,,3740.0,Limburg,Leonidas pralines,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:10,
Dorpstraat 20,Ekeren,2025-12-27 18:50:10,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Leonidas pralines,,0,2305,51.2787138,/logo/leonidas.jpg,4.4184927,Leonidas,,,2180.0,Antwerpen,Leonidas pralines,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:10,
Marktstraat 3,Harelbeke,2025-12-27 18:50:10,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Leonidas pralines,,0,2306,50.8570008,/logo/leonidas.jpg,3.3118774,Leonidas,,,8530.0,West-Vlaanderen,Leonidas pralines,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:10,
Paalstraat 51,Schoten,2025-12-27 18:50:10,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Leonidas pralines,,0,2307,51.2523327,/logo/leonidas.jpg,4.5001326,Leonidas,,,2900.0,Antwerpen,Leonidas pralines,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:10,
Gasthuisstraat 69,Turnhout,2025-12-27 18:50:10,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Ambachtelijke chocolade,,0,2308,51.3222888,/logo/leonidas.jpg,4.9434476,Leonidas,,,2300.0,Antwerpen,Ambachtelijke chocolade,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:10,https://www.pralinco.be
Roodkruisstraat 16,Hamme,2025-12-27 18:50:11,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Ambachtelijke chocolade,,0,2309,51.1004871,/logo/leonidas.jpg,4.1417536,Leonidas,,,9220.0,Oost-Vlaanderen,Ambachtelijke chocolade,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:11,https://www.leonidas.com
Chaussée de Bruxelles 4/F,Baisy-Thy,2025-12-27 18:50:11,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2310,50.5978858,/logo/leonidas.jpg,4.4577469,Leonidas,,,1470.0,Waals-Brabant,,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:11,https://www.leonidas.com
Gemeenteplein 24,Hoeilaart,2025-12-27 18:50:11,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2311,50.7686801,/logo/leonidas.jpg,4.471805,Leonidas,,,1560.0,Vlaams-Brabant,,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:11,
Rue du Sablon 23,Bastenaken,2025-12-27 18:50:11,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2312,50.0014856,/logo/leonidas.jpg,5.7162718,Leonidas,,,6600.0,Luxemburg,,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:11,https://leonidas.com
Boondaalse Steenweg 451,Elsene,2025-12-27 18:50:11,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2313,50.8164002,/logo/leonidas.jpg,4.3890508,Leonidas,,,1050.0,Brussels Hoofdstedelijk Gewest,,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:11,https://www.leonidas.com
Grand'Place 72,Doornik,2025-12-27 18:50:11,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2314,50.6057298,/logo/leonidas.jpg,3.3875108,Leonidas,,,7500.0,Henegouwen,,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:11,http://www.multidelices.be
Rue de Mons 163,Hornu,2025-12-27 18:50:11,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2315,50.4375381,/logo/leonidas.jpg,3.8387065,Leonidas,,,7301.0,Henegouwen,,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:11,https://www.leonidascommercialagr.be
De Stropersstraat 1,Kemzeke,2025-12-27 18:50:11,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2316,51.2474644,/logo/leonidas.jpg,4.0642441,Leonidas,,,9190.0,Oost-Vlaanderen,,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:11,https://www.leonidas-fleur.be
Sint-Lambertusstraat 200,Sint-Lambrechts-Woluwe,2025-12-27 18:50:11,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2317,50.8462573,/logo/leonidas.jpg,4.4375393,Leonidas,,,1200.0,Brussels Hoofdstedelijk Gewest,,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:11,https://www.leonidas.com
Ooststraat 39,Veurne,2025-12-27 18:50:11,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2318,51.0727438,/logo/leonidas.jpg,2.6657325,Leonidas,,,8630.0,West-Vlaanderen,,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:11,https://www.q8.be
Leuvensesteenweg 3 A,Tervuren,2025-12-27 18:50:11,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2319,50.8439715,/logo/leonidas.jpg,4.5582602,Leonidas,,,3080.0,Vlaams-Brabant,,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:11,
Wichelse steenweg 194D,Lede,2025-12-27 18:50:11,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2320,50.9802616,/logo/leonidas.jpg,3.9735616,Leonidas,,,9340.0,Oost-Vlaanderen,,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:11,https://leonidas.com
Wayezstraat 140,Anderlecht,2025-12-27 18:50:11,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,Artisan chocolate shop offering quality Belgian chocolates.,Chocolaterie artisanale offrant des chocolats belges de qualité.,Sinds 1913 een Belgische klassieker. Bekend om kwaliteit tegen betaalbare prijzen met meer dan 100 verschillende pralines.,,,0,2321,50.835292,/logo/leonidas.jpg,4.3104553,Leonidas,,,1070.0,Brussels Hoofdstedelijk Gewest,,Leonidas pralines,Pralines Leonidas,winkel,2025-12-27 18:50:11,https://www.leonidas.com
